

Training : at 	1526657285.113383
 Epoch :0, 	Average cost:2.1834128344500505

 Dev Accuracy : 20.97902097902098
 Average Dev Cost : 
 2.1802
[torch.cuda.FloatTensor of size 1 (GPU 0)]


 Testing : 
 Input 			 Prediction 	 Actual
rock:stone			Antonym	Synonym
news:newspaper			Antonym	PartOf
husband:family			Antonym	PartOf
computer:tool			Antonym	IsA
index:text			Antonym	PartOf
author:writer			Antonym	Synonym
office:window			Antonym	HasA
apartment:house			Antonym	IsA
water:liquid			Antonym	HasProperty
index:book			Antonym	PartOf
parent:family			Antonym	PartOf
man:wife			Antonym	Antonym
god:one			Antonym	HasProperty
program:work			Antonym	IsA
part:member			Antonym	Synonym
honesty:integrity			Antonym	Synonym
study:house			Antonym	PartOf
kingdom:country			Antonym	IsA
boy:girl			Antonym	Antonym
crime:justice			Antonym	Antonym
john:man			Antonym	Synonym
wine:fruit			Antonym	MadeOf
service:function			Antonym	IsA
oxygen:atmosphere			Antonym	PartOf
read:write			Antonym	Antonym
order:family			Antonym	Synonym
cat:fur			Antonym	MadeOf
number:scale			Antonym	PartOf
chair:table			Antonym	Antonym
work:leisure			Antonym	Antonym
knife:blade			Antonym	Synonym
world:ocean			Antonym	HasA
religion:science			Antonym	Antonym
line:text			Antonym	IsA
navy:marine			Antonym	Antonym
bottle:wine			Antonym	HasA
word:speech			Antonym	IsA
lamp:light			Antonym	IsA
drive:work			Antonym	IsA
voice:sound			Antonym	IsA
world:water			Antonym	HasProperty
word:phrase			Antonym	PartOf
human:animal			Antonym	IsA
eye:needle			Antonym	PartOf
memory:experience			Antonym	MadeOf
christian:church			Antonym	MemberOf
puff:smoke			Antonym	Entails
number:count			Antonym	Synonym
furniture:wood			Antonym	MadeOf
waste:use			Antonym	Antonym
human:social			Antonym	HasProperty
point:end			Antonym	Synonym
whole:part			Antonym	MadeOf
change:money			Antonym	IsA
steel:iron			Antonym	HasA
order:direction			Antonym	Synonym
time:change			Antonym	HasProperty
letter:text			Antonym	IsA
wheel:car			Antonym	PartOf
object:surface			Antonym	HasA
time:move			Antonym	HasProperty
information:democracy			Antonym	IsA
chapter:book			Antonym	PartOf
paper:wood			Antonym	MadeOf
disease:problem			Antonym	HasProperty
bread:meat			Antonym	Antonym
earth:surface			Antonym	HasA
map:book			Antonym	PartOf
queen:royal			Antonym	HasProperty
beach:sand			Antonym	HasA
car:seat			Antonym	HasA
world:big			Antonym	HasProperty
cloud:sky			Antonym	PartOf
fire:light			Antonym	HasProperty
movie:story			Antonym	IsA
support:act			Antonym	IsA
husband:wife			Antonym	Antonym
story:interest			Antonym	HasProperty
head:tail			Antonym	Antonym
sound:vision			Antonym	Antonym
stage:screen			Antonym	Antonym
ship:vessel			Antonym	IsA
capital:city			Antonym	IsA
tax:money			Antonym	MadeOf
book:magazine			Antonym	IsA
staff:school			Antonym	MemberOf
war:violence			Antonym	MadeOf
bedroom:house			Antonym	PartOf
child:person			Antonym	IsA
part:whole			Antonym	PartOf
word:letter			Antonym	HasA
gas:oil			Antonym	Antonym
story:newspaper			Antonym	PartOf
mind:brain			Antonym	Synonym
point:place			Antonym	Synonym
toilet:room			Antonym	IsA
work:practice			Antonym	Synonym
morning:night			Antonym	Antonym
island:place			Antonym	IsA
men:woman			Antonym	Antonym
bridge:stone			Antonym	MadeOf
past:life			Antonym	PartOf
sheet:page			Antonym	Synonym
glass:window			Antonym	PartOf
benefit:help			Antonym	Synonym
test:practice			Antonym	Antonym
house:light			Antonym	HasA
heart:love			Antonym	Synonym
water:oxygen			Antonym	HasA
world:material			Antonym	MadeOf
down:up			Antonym	Antonym
team:individual			Antonym	Antonym
time:everything			Antonym	IsA
chicken:egg			Antonym	Antonym
air:gas			Antonym	MadeOf
bill:money			Antonym	IsA
enemy:friend			Antonym	Antonym
control:power			Antonym	IsA
question:problem			Antonym	Synonym
fire:water			Antonym	Antonym
lease:rent			Antonym	Synonym
pay:payment			Antonym	IsA
minister:work			Antonym	IsA
power:weight			Antonym	Synonym
baby:love			Antonym	Synonym
box:case			Antonym	Synonym
sentence:word			Antonym	HasA
play:drama			Antonym	Synonym
king:queen			Antonym	Antonym
disease:illness			Antonym	Synonym
rest:place			Antonym	Synonym
age:change			Antonym	IsA
juice:fruit			Antonym	MadeOf
sole:foot			Antonym	PartOf
organ:instrument			Antonym	IsA
rest:peace			Antonym	Synonym
wood:material			Antonym	IsA
nation:state			Antonym	Synonym
river:water			Antonym	MadeOf
high:low			Antonym	Antonym
touch:contact			Antonym	HasProperty
child:parent			Antonym	HasA
game:action			Antonym	IsA
music:information			Antonym	HasA
breast:chicken			Antonym	PartOf
science:fun			Antonym	HasProperty
death:life			Antonym	PartOf
problem:solution			Antonym	Antonym
shower:rain			Antonym	IsA
life:experience			Antonym	IsA
hospital:patient			Antonym	HasA
book:text			Antonym	HasA
party:event			Antonym	IsA
bedroom:bathroom			Antonym	Antonym
continent:country			Antonym	HasA
soldier:army			Antonym	PartOf
program:performance			Antonym	IsA
function:use			Antonym	Synonym
part:share			Antonym	Synonym
coffee:tea			Antonym	Antonym
road:place			Antonym	IsA
fact:album			Antonym	IsA
house:window			Antonym	HasA
head:animal			Antonym	PartOf
book:paper			Antonym	MadeOf
company:business			Antonym	Synonym
person:belief			Antonym	HasA
purpose:plan			Antonym	Synonym
child:parent			Antonym	Antonym
person:race			Antonym	Synonym
heart:spirit			Antonym	Synonym
movie:story			Antonym	HasA
drive:power			Antonym	IsA
apartment:kitchen			Antonym	HasA
science:interest			Antonym	HasProperty
football:ball			Antonym	IsA
age:life			Antonym	PartOf
bed:bedroom			Antonym	PartOf
head:top			Antonym	IsA
knowledge:information			Antonym	Synonym
ice:water			Antonym	IsA
park:garden			Antonym	Synonym
form:word			Antonym	IsA
face:look			Antonym	Synonym
garden:home			Antonym	Antonym
king:queen			Antonym	HasA
sport:fun			Antonym	HasProperty
fear:safety			Antonym	Antonym
performance:test			Antonym	HasProperty
floor:wood			Antonym	MadeOf
show:entertainment			Antonym	IsA
room:home			Antonym	IsA
bread:food			Antonym	IsA
action:play			Antonym	IsA
pain:illness			Antonym	IsA
plant:root			Antonym	HasA
report:story			Antonym	IsA
sea:beach			Antonym	Antonym
stream:water			Antonym	HasA
park:mountain			Antonym	HasA
performance:show			Antonym	IsA
war:violence			Antonym	IsA
radio:television			Antonym	Antonym
department:place			Antonym	IsA
music:tv			Antonym	IsA
book:film			Antonym	Antonym
state:country			Antonym	MemberOf
hotel:business			Antonym	IsA
blue:red			Antonym	Antonym
garden:yard			Antonym	IsA
idea:image			Antonym	Synonym
deck:ship			Antonym	PartOf
police:government			Antonym	PartOf
football:ball			Antonym	Synonym
shop:buy			Antonym	IsA
faith:trust			Antonym	Synonym
death:life			Antonym	Antonym
book:information			Antonym	HasA
board:table			Antonym	Synonym
purpose:effect			Antonym	Synonym
history:future			Antonym	Antonym
movement:change			Antonym	IsA
car:traffic			Antonym	PartOf
life:experience			Antonym	Synonym
sea:water			Antonym	MadeOf
grass:water			Antonym	Antonym
captain:team			Antonym	PartOf
wall:house			Antonym	PartOf
japan:asia			Antonym	PartOf
question:statement			Antonym	Antonym
play:fun			Antonym	IsA
person:individual			Antonym	IsA
account:record			Antonym	Synonym
head:body			Antonym	PartOf
deal:trade			Antonym	Synonym
sheet:paper			Antonym	IsA
land:water			Antonym	Antonym
star:sun			Antonym	IsA
range:scale			Antonym	IsA
trade:commerce			Antonym	IsA
screen:television			Antonym	PartOf
freedom:liberty			Antonym	Synonym
cotton:wool			Antonym	Antonym
growth:increase			Antonym	Synonym
point:mark			Antonym	Synonym
paper:metal			Antonym	Antonym
dance:art			Antonym	IsA
action:movement			Antonym	Synonym
body:spirit			Antonym	Antonym
bedroom:bed			Antonym	HasA
department:division			Antonym	IsA
screen:tv			Antonym	PartOf
nothing:something			Antonym	Antonym
book:idea			Antonym	HasA
green:place			Antonym	IsA
article:newspaper			Antonym	PartOf
family:order			Antonym	MemberOf
space:time			Antonym	Antonym
earth:moon			Antonym	HasA
school:department			Antonym	Synonym
trade:business			Antonym	IsA
dog:tail			Antonym	HasA
computer:software			Antonym	HasA
health:sickness			Antonym	Antonym
woman:breast			Antonym	HasA
car:train			Antonym	MemberOf
meal:food			Antonym	HasA
history:story			Antonym	Synonym
record:information			Antonym	HasA
side:face			Antonym	Synonym
university:school			Antonym	IsA
side:edge			Antonym	Synonym
war:violence			Antonym	HasA
love:care			Antonym	IsA
library:place			Antonym	IsA
staff:club			Antonym	Synonym
animal:vegetable			Antonym	Antonym
page:text			Antonym	HasA
car:new			Antonym	HasProperty
history:present			Antonym	Antonym
life:world			Antonym	Synonym
country:government			Antonym	HasA
computer:virus			Antonym	HasA
hair:head			Antonym	PartOf
church:altar			Antonym	HasA
television:tv			Antonym	Synonym
hall:room			Antonym	Antonym
action:act			Antonym	IsA
power:control			Antonym	Synonym
book:literature			Antonym	IsA
person:friend			Antonym	HasA
car:window			Antonym	HasA
football:game			Antonym	IsA
nature:life			Antonym	HasA
air:oxygen			Antonym	MadeOf
party:work			Antonym	Antonym
link:part			Antonym	Synonym
sugar:juice			Antonym	PartOf
time:pass			Antonym	HasProperty
computer:hardware			Antonym	MadeOf
library:house			Antonym	PartOf
part:side			Antonym	Synonym
point:mark			Antonym	IsA
school:work			Antonym	Antonym
battle:war			Antonym	PartOf
fun:life			Antonym	PartOf
book:collection			Antonym	IsA
window:house			Antonym	PartOf
button:mouse			Antonym	PartOf
water:ice			Antonym	Antonym
dinner:party			Antonym	IsA
statement:report			Antonym	Synonym
set:stage			Antonym	IsA
child:family			Antonym	PartOf
night:light			Antonym	Antonym
price:value			Antonym	IsA
doctor:patient			Antonym	Antonym
person:one			Antonym	HasProperty
hope:fear			Antonym	Antonym
earth:land			Antonym	Synonym
blood:water			Antonym	HasA
action:performance			Antonym	Synonym
branch:tree			Antonym	PartOf
fireplace:fire			Antonym	HasA
water:boil			Antonym	HasProperty
fruit:food			Antonym	IsA
arm:body			Antonym	PartOf
crime:act			Antonym	IsA
language:speech			Antonym	Synonym
belief:faith			Antonym	PartOf
house:place			Antonym	IsA
piano:keyboard			Antonym	HasA
horse:foot			Antonym	HasA
light:energy			Antonym	MadeOf
brain:head			Antonym	PartOf
country:town			Antonym	Antonym
day:morning			Antonym	Antonym
sport:club			Antonym	IsA
house:white			Antonym	HasProperty
i:body			Antonym	HasA
residence:house			Antonym	IsA
nation:country			Antonym	Synonym
father:family			Antonym	PartOf
statement:fact			Antonym	IsA
department:whole			Antonym	Antonym
market:place			Antonym	IsA
brain:body			Antonym	PartOf
god:good			Antonym	HasProperty
water:wood			Antonym	Antonym
study:education			Antonym	PartOf
book:volume			Antonym	Synonym
blue:yellow			Antonym	Antonym
road:pavement			Antonym	Antonym
seat:car			Antonym	PartOf
fire:fireplace			Antonym	IsA
bathroom:bath			Antonym	Synonym
divorce:separation			Antonym	IsA
person:religion			Antonym	HasProperty
pen:ink			Antonym	HasA
earth:atmosphere			Antonym	HasA
bottle:beer			Antonym	HasA
day:night			Antonym	Antonym
church:temple			Antonym	Antonym
wall:room			Antonym	PartOf
noise:sound			Antonym	Synonym
land:sea			Antonym	Antonym
sky:cloud			Antonym	HasA
address:letter			Antonym	PartOf
play:work			Antonym	Antonym
ear:eye			Antonym	Antonym
light:knowledge			Antonym	Synonym
parent:person			Antonym	IsA
trunk:tree			Antonym	PartOf
shop:place			Antonym	IsA
car:door			Antonym	HasA
payment:charge			Antonym	Antonym
state:country			Antonym	PartOf
call:order			Antonym	IsA
capital:town			Antonym	Antonym
work:recreation			Antonym	Antonym
gate:wall			Antonym	Antonym
computer:mouse			Antonym	HasA
actor:film			Antonym	PartOf
oil:water			Antonym	Antonym
quality:degree			Antonym	IsA
page:record			Antonym	Synonym
heart:muscle			Antonym	MadeOf
house:kitchen			Antonym	HasA
liberty:freedom			Antonym	IsA
person:brain			Antonym	HasA
conflict:peace			Antonym	Antonym
water:place			Antonym	IsA
pain:life			Antonym	PartOf
play:performance			Antonym	IsA
 Test Accuracy :17.633410672853827
 Epoch :3, 	Average cost:2.1322145462036133

 Dev Accuracy : 24.475524475524477
 Average Dev Cost : 
 2.1392
[torch.cuda.FloatTensor of size 1 (GPU 0)]


 Testing : 
 Input 			 Prediction 	 Actual
sentence:word			IsA	MadeOf
order:class			IsA	MemberOf
art:science			IsA	Antonym
book:note			IsA	Synonym
rubbish:waste			IsA	IsA
copy:text			IsA	IsA
school:university			IsA	Synonym
cold:heat			IsA	Antonym
lake:water			IsA	HasA
house:bedroom			IsA	HasA
study:school			IsA	IsA
school:out			IsA	HasProperty
lobby:room			IsA	IsA
child:fun			IsA	HasA
home:comfort			IsA	IsA
library:book			IsA	HasA
voice:sound			IsA	HasProperty
place:spot			IsA	Synonym
pupil:student			IsA	Synonym
share:stock			IsA	Synonym
problem:question			IsA	IsA
dog:pet			IsA	IsA
action:energy			IsA	Synonym
move:change			IsA	IsA
work:book			IsA	IsA
water:drink			IsA	IsA
order:law			IsA	Synonym
shop:buy			IsA	Entails
head:subject			IsA	Synonym
garden:flower			IsA	HasA
door:window			IsA	Antonym
box:something			IsA	HasA
library:collection			IsA	IsA
metal:plastic			IsA	Antonym
data:bit			IsA	MadeOf
computer:keyboard			IsA	HasA
end:part			IsA	IsA
rock:stone			IsA	Synonym
news:newspaper			IsA	PartOf
husband:family			IsA	PartOf
computer:tool			IsA	IsA
index:text			IsA	PartOf
author:writer			IsA	Synonym
office:window			IsA	HasA
apartment:house			IsA	IsA
water:liquid			IsA	HasProperty
index:book			IsA	PartOf
parent:family			IsA	PartOf
man:wife			IsA	Antonym
god:one			IsA	HasProperty
program:work			IsA	IsA
part:member			IsA	Synonym
honesty:integrity			IsA	Synonym
study:house			IsA	PartOf
kingdom:country			IsA	IsA
boy:girl			IsA	Antonym
crime:justice			IsA	Antonym
john:man			IsA	Synonym
wine:fruit			IsA	MadeOf
service:function			IsA	IsA
oxygen:atmosphere			IsA	PartOf
read:write			IsA	Antonym
order:family			IsA	Synonym
cat:fur			IsA	MadeOf
number:scale			IsA	PartOf
chair:table			IsA	Antonym
work:leisure			IsA	Antonym
knife:blade			IsA	Synonym
world:ocean			IsA	HasA
religion:science			IsA	Antonym
line:text			IsA	IsA
navy:marine			IsA	Antonym
bottle:wine			IsA	HasA
word:speech			IsA	IsA
lamp:light			IsA	IsA
drive:work			IsA	IsA
voice:sound			IsA	IsA
world:water			IsA	HasProperty
word:phrase			IsA	PartOf
human:animal			IsA	IsA
eye:needle			IsA	PartOf
memory:experience			IsA	MadeOf
christian:church			IsA	MemberOf
puff:smoke			IsA	Entails
number:count			IsA	Synonym
furniture:wood			IsA	MadeOf
waste:use			IsA	Antonym
human:social			IsA	HasProperty
point:end			IsA	Synonym
whole:part			IsA	MadeOf
change:money			IsA	IsA
steel:iron			IsA	HasA
order:direction			IsA	Synonym
time:change			IsA	HasProperty
letter:text			IsA	IsA
wheel:car			IsA	PartOf
object:surface			IsA	HasA
time:move			IsA	HasProperty
information:democracy			IsA	IsA
chapter:book			IsA	PartOf
paper:wood			IsA	MadeOf
disease:problem			IsA	HasProperty
bread:meat			IsA	Antonym
earth:surface			IsA	HasA
map:book			IsA	PartOf
queen:royal			IsA	HasProperty
beach:sand			IsA	HasA
car:seat			IsA	HasA
world:big			IsA	HasProperty
cloud:sky			IsA	PartOf
fire:light			IsA	HasProperty
movie:story			IsA	IsA
support:act			IsA	IsA
husband:wife			IsA	Antonym
story:interest			IsA	HasProperty
head:tail			IsA	Antonym
sound:vision			IsA	Antonym
stage:screen			IsA	Antonym
ship:vessel			IsA	IsA
capital:city			IsA	IsA
tax:money			IsA	MadeOf
book:magazine			IsA	IsA
staff:school			IsA	MemberOf
war:violence			IsA	MadeOf
bedroom:house			IsA	PartOf
child:person			IsA	IsA
part:whole			IsA	PartOf
word:letter			IsA	HasA
gas:oil			IsA	Antonym
story:newspaper			IsA	PartOf
mind:brain			IsA	Synonym
point:place			IsA	Synonym
toilet:room			IsA	IsA
work:practice			IsA	Synonym
morning:night			IsA	Antonym
island:place			IsA	IsA
men:woman			IsA	Antonym
bridge:stone			IsA	MadeOf
past:life			IsA	PartOf
sheet:page			IsA	Synonym
glass:window			IsA	PartOf
benefit:help			IsA	Synonym
test:practice			IsA	Antonym
house:light			IsA	HasA
heart:love			IsA	Synonym
water:oxygen			IsA	HasA
world:material			IsA	MadeOf
down:up			IsA	Antonym
team:individual			IsA	Antonym
time:everything			IsA	IsA
chicken:egg			IsA	Antonym
air:gas			IsA	MadeOf
bill:money			IsA	IsA
enemy:friend			IsA	Antonym
control:power			IsA	IsA
question:problem			IsA	Synonym
fire:water			IsA	Antonym
lease:rent			IsA	Synonym
pay:payment			IsA	IsA
minister:work			IsA	IsA
power:weight			IsA	Synonym
baby:love			IsA	Synonym
box:case			IsA	Synonym
sentence:word			IsA	HasA
play:drama			IsA	Synonym
king:queen			IsA	Antonym
disease:illness			IsA	Synonym
rest:place			IsA	Synonym
age:change			IsA	IsA
juice:fruit			IsA	MadeOf
sole:foot			IsA	PartOf
organ:instrument			IsA	IsA
rest:peace			IsA	Synonym
wood:material			IsA	IsA
nation:state			IsA	Synonym
river:water			IsA	MadeOf
high:low			IsA	Antonym
touch:contact			IsA	HasProperty
child:parent			IsA	HasA
game:action			IsA	IsA
music:information			IsA	HasA
breast:chicken			IsA	PartOf
science:fun			IsA	HasProperty
death:life			IsA	PartOf
problem:solution			IsA	Antonym
shower:rain			IsA	IsA
life:experience			IsA	IsA
hospital:patient			IsA	HasA
book:text			IsA	HasA
party:event			IsA	IsA
bedroom:bathroom			IsA	Antonym
continent:country			IsA	HasA
soldier:army			IsA	PartOf
program:performance			IsA	IsA
function:use			IsA	Synonym
part:share			IsA	Synonym
coffee:tea			IsA	Antonym
road:place			IsA	IsA
fact:album			IsA	IsA
house:window			IsA	HasA
head:animal			IsA	PartOf
book:paper			IsA	MadeOf
company:business			IsA	Synonym
person:belief			IsA	HasA
purpose:plan			IsA	Synonym
child:parent			IsA	Antonym
person:race			IsA	Synonym
heart:spirit			IsA	Synonym
movie:story			IsA	HasA
drive:power			IsA	IsA
apartment:kitchen			IsA	HasA
science:interest			IsA	HasProperty
football:ball			IsA	IsA
age:life			IsA	PartOf
bed:bedroom			IsA	PartOf
head:top			IsA	IsA
knowledge:information			IsA	Synonym
ice:water			IsA	IsA
park:garden			IsA	Synonym
form:word			IsA	IsA
face:look			IsA	Synonym
garden:home			IsA	Antonym
king:queen			IsA	HasA
sport:fun			IsA	HasProperty
fear:safety			IsA	Antonym
performance:test			IsA	HasProperty
floor:wood			IsA	MadeOf
show:entertainment			IsA	IsA
room:home			IsA	IsA
bread:food			IsA	IsA
action:play			IsA	IsA
pain:illness			IsA	IsA
plant:root			IsA	HasA
report:story			IsA	IsA
sea:beach			IsA	Antonym
stream:water			IsA	HasA
park:mountain			IsA	HasA
performance:show			IsA	IsA
war:violence			IsA	IsA
radio:television			IsA	Antonym
department:place			IsA	IsA
music:tv			IsA	IsA
book:film			IsA	Antonym
state:country			IsA	MemberOf
hotel:business			IsA	IsA
blue:red			IsA	Antonym
garden:yard			IsA	IsA
idea:image			IsA	Synonym
deck:ship			IsA	PartOf
police:government			IsA	PartOf
football:ball			IsA	Synonym
shop:buy			IsA	IsA
faith:trust			IsA	Synonym
death:life			IsA	Antonym
book:information			IsA	HasA
board:table			IsA	Synonym
purpose:effect			IsA	Synonym
history:future			IsA	Antonym
movement:change			IsA	IsA
car:traffic			IsA	PartOf
life:experience			IsA	Synonym
sea:water			IsA	MadeOf
grass:water			IsA	Antonym
captain:team			IsA	PartOf
wall:house			IsA	PartOf
japan:asia			IsA	PartOf
question:statement			IsA	Antonym
play:fun			IsA	IsA
person:individual			IsA	IsA
account:record			IsA	Synonym
head:body			IsA	PartOf
deal:trade			IsA	Synonym
sheet:paper			IsA	IsA
land:water			IsA	Antonym
star:sun			IsA	IsA
range:scale			IsA	IsA
trade:commerce			IsA	IsA
screen:television			IsA	PartOf
freedom:liberty			IsA	Synonym
cotton:wool			IsA	Antonym
growth:increase			IsA	Synonym
point:mark			IsA	Synonym
paper:metal			IsA	Antonym
dance:art			IsA	IsA
action:movement			IsA	Synonym
body:spirit			IsA	Antonym
bedroom:bed			IsA	HasA
department:division			IsA	IsA
screen:tv			IsA	PartOf
nothing:something			IsA	Antonym
book:idea			IsA	HasA
green:place			IsA	IsA
article:newspaper			IsA	PartOf
family:order			IsA	MemberOf
space:time			IsA	Antonym
earth:moon			IsA	HasA
school:department			IsA	Synonym
trade:business			IsA	IsA
dog:tail			IsA	HasA
computer:software			IsA	HasA
health:sickness			IsA	Antonym
woman:breast			IsA	HasA
car:train			IsA	MemberOf
meal:food			IsA	HasA
history:story			IsA	Synonym
record:information			IsA	HasA
side:face			IsA	Synonym
university:school			IsA	IsA
side:edge			IsA	Synonym
war:violence			IsA	HasA
love:care			IsA	IsA
library:place			IsA	IsA
staff:club			IsA	Synonym
animal:vegetable			IsA	Antonym
page:text			IsA	HasA
car:new			IsA	HasProperty
history:present			IsA	Antonym
life:world			IsA	Synonym
country:government			IsA	HasA
computer:virus			IsA	HasA
hair:head			IsA	PartOf
church:altar			IsA	HasA
television:tv			IsA	Synonym
hall:room			IsA	Antonym
action:act			IsA	IsA
power:control			IsA	Synonym
book:literature			IsA	IsA
person:friend			IsA	HasA
car:window			IsA	HasA
football:game			IsA	IsA
nature:life			IsA	HasA
air:oxygen			IsA	MadeOf
party:work			IsA	Antonym
link:part			IsA	Synonym
sugar:juice			IsA	PartOf
time:pass			IsA	HasProperty
computer:hardware			IsA	MadeOf
library:house			IsA	PartOf
part:side			IsA	Synonym
point:mark			IsA	IsA
school:work			IsA	Antonym
battle:war			IsA	PartOf
fun:life			IsA	PartOf
book:collection			IsA	IsA
window:house			IsA	PartOf
button:mouse			IsA	PartOf
water:ice			IsA	Antonym
dinner:party			IsA	IsA
statement:report			IsA	Synonym
set:stage			IsA	IsA
child:family			IsA	PartOf
night:light			IsA	Antonym
price:value			IsA	IsA
doctor:patient			IsA	Antonym
person:one			IsA	HasProperty
hope:fear			IsA	Antonym
earth:land			IsA	Synonym
blood:water			IsA	HasA
action:performance			IsA	Synonym
branch:tree			IsA	PartOf
fireplace:fire			IsA	HasA
water:boil			IsA	HasProperty
fruit:food			IsA	IsA
arm:body			IsA	PartOf
crime:act			IsA	IsA
language:speech			IsA	Synonym
belief:faith			IsA	PartOf
house:place			IsA	IsA
piano:keyboard			IsA	HasA
horse:foot			IsA	HasA
light:energy			IsA	MadeOf
brain:head			IsA	PartOf
country:town			IsA	Antonym
day:morning			IsA	Antonym
sport:club			IsA	IsA
house:white			IsA	HasProperty
i:body			IsA	HasA
residence:house			IsA	IsA
nation:country			IsA	Synonym
father:family			IsA	PartOf
statement:fact			IsA	IsA
department:whole			IsA	Antonym
market:place			IsA	IsA
brain:body			IsA	PartOf
god:good			IsA	HasProperty
water:wood			IsA	Antonym
study:education			IsA	PartOf
book:volume			IsA	Synonym
blue:yellow			IsA	Antonym
road:pavement			IsA	Antonym
seat:car			IsA	PartOf
fire:fireplace			IsA	IsA
bathroom:bath			IsA	Synonym
divorce:separation			IsA	IsA
person:religion			IsA	HasProperty
pen:ink			IsA	HasA
earth:atmosphere			IsA	HasA
bottle:beer			IsA	HasA
day:night			IsA	Antonym
church:temple			IsA	Antonym
wall:room			IsA	PartOf
noise:sound			IsA	Synonym
land:sea			IsA	Antonym
sky:cloud			IsA	HasA
address:letter			IsA	PartOf
play:work			IsA	Antonym
ear:eye			IsA	Antonym
light:knowledge			IsA	Synonym
parent:person			IsA	IsA
trunk:tree			IsA	PartOf
shop:place			IsA	IsA
car:door			IsA	HasA
payment:charge			IsA	Antonym
state:country			IsA	PartOf
call:order			IsA	IsA
capital:town			IsA	Antonym
work:recreation			IsA	Antonym
gate:wall			IsA	Antonym
computer:mouse			IsA	HasA
actor:film			IsA	PartOf
oil:water			IsA	Antonym
quality:degree			IsA	IsA
page:record			IsA	Synonym
heart:muscle			IsA	MadeOf
house:kitchen			IsA	HasA
liberty:freedom			IsA	IsA
person:brain			IsA	HasA
conflict:peace			IsA	Antonym
water:place			IsA	IsA
pain:life			IsA	PartOf
play:performance			IsA	IsA
 Test Accuracy :24.361948955916475
 Epoch :4, 	Average cost:2.1126757551122597

 Dev Accuracy : 24.475524475524477
 Average Dev Cost : 
 2.1255
[torch.cuda.FloatTensor of size 1 (GPU 0)]


 Testing : 
 Input 			 Prediction 	 Actual
sentence:word			IsA	MadeOf
order:class			IsA	MemberOf
art:science			IsA	Antonym
book:note			IsA	Synonym
rubbish:waste			IsA	IsA
copy:text			IsA	IsA
school:university			IsA	Synonym
cold:heat			IsA	Antonym
lake:water			IsA	HasA
house:bedroom			IsA	HasA
study:school			IsA	IsA
school:out			IsA	HasProperty
lobby:room			IsA	IsA
child:fun			IsA	HasA
home:comfort			IsA	IsA
library:book			IsA	HasA
voice:sound			IsA	HasProperty
place:spot			IsA	Synonym
pupil:student			IsA	Synonym
share:stock			IsA	Synonym
problem:question			IsA	IsA
dog:pet			IsA	IsA
action:energy			IsA	Synonym
move:change			IsA	IsA
work:book			IsA	IsA
water:drink			IsA	IsA
order:law			IsA	Synonym
shop:buy			IsA	Entails
head:subject			IsA	Synonym
garden:flower			IsA	HasA
door:window			IsA	Antonym
box:something			IsA	HasA
library:collection			IsA	IsA
metal:plastic			IsA	Antonym
data:bit			IsA	MadeOf
computer:keyboard			IsA	HasA
end:part			IsA	IsA
rock:stone			IsA	Synonym
news:newspaper			IsA	PartOf
husband:family			IsA	PartOf
computer:tool			IsA	IsA
index:text			IsA	PartOf
author:writer			IsA	Synonym
office:window			IsA	HasA
apartment:house			IsA	IsA
water:liquid			IsA	HasProperty
index:book			IsA	PartOf
parent:family			IsA	PartOf
man:wife			IsA	Antonym
god:one			IsA	HasProperty
program:work			IsA	IsA
part:member			IsA	Synonym
honesty:integrity			IsA	Synonym
study:house			IsA	PartOf
kingdom:country			IsA	IsA
boy:girl			IsA	Antonym
crime:justice			IsA	Antonym
john:man			IsA	Synonym
wine:fruit			IsA	MadeOf
service:function			IsA	IsA
oxygen:atmosphere			IsA	PartOf
read:write			IsA	Antonym
order:family			IsA	Synonym
cat:fur			IsA	MadeOf
number:scale			IsA	PartOf
chair:table			IsA	Antonym
work:leisure			IsA	Antonym
knife:blade			IsA	Synonym
world:ocean			IsA	HasA
religion:science			IsA	Antonym
line:text			IsA	IsA
navy:marine			IsA	Antonym
bottle:wine			IsA	HasA
word:speech			IsA	IsA
lamp:light			IsA	IsA
drive:work			IsA	IsA
voice:sound			IsA	IsA
world:water			IsA	HasProperty
word:phrase			IsA	PartOf
human:animal			IsA	IsA
eye:needle			IsA	PartOf
memory:experience			IsA	MadeOf
christian:church			IsA	MemberOf
puff:smoke			IsA	Entails
number:count			IsA	Synonym
furniture:wood			IsA	MadeOf
waste:use			IsA	Antonym
human:social			IsA	HasProperty
point:end			IsA	Synonym
whole:part			IsA	MadeOf
change:money			IsA	IsA
steel:iron			IsA	HasA
order:direction			IsA	Synonym
time:change			IsA	HasProperty
letter:text			IsA	IsA
wheel:car			IsA	PartOf
object:surface			IsA	HasA
time:move			IsA	HasProperty
information:democracy			IsA	IsA
chapter:book			IsA	PartOf
paper:wood			IsA	MadeOf
disease:problem			IsA	HasProperty
bread:meat			IsA	Antonym
earth:surface			IsA	HasA
map:book			IsA	PartOf
queen:royal			IsA	HasProperty
beach:sand			IsA	HasA
car:seat			IsA	HasA
world:big			IsA	HasProperty
cloud:sky			IsA	PartOf
fire:light			IsA	HasProperty
movie:story			IsA	IsA
support:act			IsA	IsA
husband:wife			IsA	Antonym
story:interest			IsA	HasProperty
head:tail			IsA	Antonym
sound:vision			IsA	Antonym
